row_id,timestamp_ns,time_s,raw_norm,w_raw,x_raw,y_raw,z_raw,w,x,y,z,split,w_ARA,x_ARA,y_ARA,z_ARA
27422,1403636717948555520,137.109999872,1.0000006042133174,0.572972,-0.076011,-0.811851,-0.082611,0.5729716538028963,-0.07601095407316928,-0.8118505094691104,-0.0826109500853638,holdout,1.5729716538028962,0.9239890459268307,0.18814949053088958,0.9173890499146362
27442,1403636718048555520,137.209999872,1.0000006800872687,0.573739,-0.062847,-0.813241,-0.074258,0.5737386098076759,-0.0628469572585845,-0.8132404469255257,-0.07425794949811394,holdout,1.573738609807676,0.9371530427414155,0.18675955307447434,0.9257420505018861
27462,1403636718148555520,137.309999872,1.0000064239443665,0.575529,-0.050924,-0.814212,-0.056963,0.5755253028574729,-0.05092367286915855,-0.8142067695810095,-0.056962634075207734,holdout,1.575525302857473,0.9490763271308414,0.18579323041899054,0.9430373659247923
27482,1403636718248555520,137.409999872,1.0000002389704714,0.576062,-0.040995,-0.815386,-0.040226,0.5760618623382252,-0.04099499020340786,-0.8153858051468699,-0.040225990387176114,holdout,1.5760618623382252,0.9590050097965921,0.18461419485313013,0.9597740096128239
27503,1403636718353555456,137.514999808,1.0000009522105466,0.576144,-0.031693,-0.816309,-0.026366,0.5761434513901292,-0.03169296982161988,-0.816308222702701,-0.026365974894040634,holdout,1.5761434513901293,0.9683070301783802,0.18369177729729902,0.9736340251059594
27523,1403636718453555456,137.614999808,1.0000008844186088,0.575904,-0.022211,-0.81713,-0.011899,0.5759034906602359,-0.022210980356195655,-0.8171292773156614,-0.011898989476312282,holdout,1.5759034906602358,0.9777890196438044,0.18287072268433857,0.9881010105236877
27543,1403636718553555456,137.714999808,1.0000005314993587,0.576097,-0.011845,-0.817294,0.001877,0.5760966938049766,-0.011844993704393441,-0.8172935656089939,0.0018769990023762338,holdout,1.5760966938049767,0.9881550062956066,0.1827064343910061,1.0018769990023761
27563,1403636718653555456,137.814999808,1.000001090849905,0.57518,-0.006801,-0.817826,0.016868,0.5751793725656361,-0.006800992581137888,-0.8178251078755587,0.016867981599563875,holdout,1.575179372565636,0.9931990074188621,0.18217489212444127,1.0168679815995638
27584,1403636718758555392,137.919999744,1.000002556193733,0.574518,-0.001942,-0.817995,0.028541,0.5745165314244429,-0.0019419950358844599,-0.8179929090516523,0.02854092704386116,holdout,1.574516531424443,0.9980580049641156,0.18200709094834766,1.0285409270438612
27604,1403636718858555648,138.02,1.000000660636282,0.574068,0.008719,-0.818358,0.025718,0.5740676207501015,0.008718994239916063,-0.8183574593633708,0.02571798300976733,holdout,1.5740676207501014,1.008718994239916,0.1816425406366292,1.0257179830097674
27624,1403636718958555392,138.119999744,1.000000004055,0.575499,0.018201,-0.817358,0.019888,0.5754989976663516,0.018200999926194946,-0.8173579966856135,0.019887999919354162,holdout,1.5754989976663516,1.018200999926195,0.18264200331438651,1.0198879999193542
27644,1403636719058555648,138.22,0.9999999862929999,0.577556,0.023677,-0.815836,0.016735,0.5775560079165603,0.023677000324540644,-0.8158360111826642,0.01673500022938665,holdout,1.5775560079165603,1.0236770003245406,0.18416398881733576,1.0167350002293867
27664,1403636719158555392,138.319999744,1.0000003642849338,0.582292,0.025529,-0.812424,0.015883,0.5822917878798747,0.025528990700173313,-0.8124237040462848,0.015882994214064507,holdout,1.5822917878798748,1.0255289907001732,0.18757629595371517,1.0158829942140646
27685,1403636719263555584,138.424999936,1.0000001637824867,0.588069,0.024646,-0.808272,0.016252,0.5880689036846126,0.024645995963417495,-0.8082718676192236,0.016251997338207463,holdout,1.5880689036846127,1.0246459959634175,0.19172813238077635,1.0162519973382074
27705,1403636719363555328,138.52499968,1.0000002007944797,0.592158,0.02172,-0.805319,0.018408,0.5921578810979663,0.021719995638744775,-0.8053188382964229,0.018407996303775962,holdout,1.5921578810979664,1.0217199956387448,0.19468116170357708,1.018407996303776
27725,1403636719463555584,138.624999936,0.9999996235484292,0.594032,0.019038,-0.803977,0.01959,0.5940322236243637,0.0190380071668877,-0.8039773026585185,0.019590007374689047,holdout,1.5940322236243638,1.0190380071668876,0.19602269734148148,1.019590007374689
27745,1403636719563555584,138.724999936,0.9999998705929917,0.59175,0.016567,-0.805709,0.019754,0.591750076576607,0.01656700214388618,-0.8057091042644048,0.019754002556306376,holdout,1.591750076576607,1.0165670021438862,0.19429089573559521,1.0197540025563063
27766,1403636719668555520,138.829999872,0.9999999599269992,0.58646,0.013635,-0.809623,0.01973,0.586460023501213,0.013635000546395387,-0.8096230324440244,0.01973000079064034,holdout,1.586460023501213,1.0136350005463954,0.19037696755597555,1.0197300007906402
27786,1403636719768555520,138.929999872,1.0000002085909783,0.581723,0.010497,-0.813112,0.01837,0.5817228786578557,0.010496997810420957,-0.8131118303922078,0.01836999616818453,holdout,1.5817228786578557,1.010496997810421,0.1868881696077922,1.0183699961681845
27806,1403636719868555520,139.029999872,1.000000297087456,0.579562,0.007251,-0.814713,0.017281,0.579561827819451,0.007250997845819496,-0.8147127579590594,0.0172809948660332,holdout,1.579561827819451,1.0072509978458195,0.1852872420409406,1.0172809948660333
27826,1403636719968555520,139.129999872,0.9999999698684995,0.577716,0.004386,-0.816058,0.016561,0.5777160174074505,0.004386000132156766,-0.8160580245890527,0.016561000499007793,holdout,1.5777160174074505,1.0043860001321567,0.18394197541094726,1.0165610004990078
27846,1403636720068555520,139.229999872,1.000000279174961,0.576964,0.003013,-0.816622,0.015249,0.5769638389261429,0.0030129991588460775,-0.8166217720196487,0.01524899574286221,holdout,1.576963838926143,1.0030129991588461,0.1833782279803513,1.0152489957428623
27867,1403636720173555712,139.335000064,1.0000001128509937,0.575397,0.002796,-0.817746,0.014219,0.5753969350658842,0.002795999684468657,-0.8177459077165617,0.014218998395371904,holdout,1.5753969350658843,1.0027959996844686,0.18225409228343825,1.014218998395372
27887,1403636720273555456,139.434999808,0.9999994604043545,0.57577,0.001884,-0.817462,0.015497,0.5757703106831524,0.0018840010165987447,-0.8174624410991737,0.01549700836211823,holdout,1.5757703106831524,1.0018840010165988,0.18253755890082635,1.0154970083621182
27907,1403636720373555456,139.534999808,0.9999996111089244,0.575867,0.002104,-0.817383,0.016032,0.5758672239496241,0.002104000818227141,-0.8173833178730776,0.01603200623470415,holdout,1.575867223949624,1.0021040008182271,0.1826166821269224,1.0160320062347041
27927,1403636720473555456,139.634999808,1.0000000189804998,0.575402,0.002412,-0.817673,0.017822,0.5754019890785826,0.002411999954219035,-0.817672984480158,0.01782199966172954,holdout,1.5754019890785826,1.002411999954219,0.18232701551984198,1.0178219996617295
27948,1403636720578555648,139.74,1.000000044176999,0.574939,0.003072,-0.817955,0.019632,0.5749389746009215,0.0030719998642882653,-0.8179549638652044,0.019631999132717196,holdout,1.5749389746009215,1.0030719998642883,0.1820450361347956,1.0196319991327172
27968,1403636720678555392,139.839999744,1.0000003271894464,0.574415,0.004449,-0.818307,0.020048,0.5744148120575356,0.004448998544334629,-0.8183067322586732,0.020047993440508123,holdout,1.5744148120575356,1.0044489985443346,0.18169326774132677,1.0200479934405082
27988,1403636720778555392,139.939999744,1.0000006231053058,0.574844,0.001795,-0.818025,0.019685,0.5748436418118769,0.001794998881526673,-0.8180244902845998,0.0196849877341797,holdout,1.574843641811877,1.0017949988815267,0.18197550971540022,1.0196849877341796
28008,1403636720878555648,140.04,1.0000016972500596,0.574815,-0.004023,-0.818182,0.012375,0.5748140243968628,-0.0040229931719745985,-0.8181806113429086,0.012374978996566161,holdout,1.5748140243968627,0.9959770068280254,0.18181938865709135,1.0123749789965661
28028,1403636720978555392,140.139999744,1.0000018527842836,0.576211,-0.015235,-0.817145,0.005151,0.5762099324072932,-0.01523497177288374,-0.8171434860093917,0.005150990456325838,holdout,1.5762099324072931,0.9847650282271163,0.18285651399060832,1.0051509904563258
28049,1403636721083555584,140.244999936,1.0000044187512374,0.578783,-0.028281,-0.814996,-0.000884,0.5787804425132035,-0.028280875033848452,-0.8149923987513297,-0.0008839960938411666,holdout,1.5787804425132035,0.9717191249661515,0.18500760124867033,0.9991160039061588
28069,1403636721183555584,140.344999936,1.000003356779366,0.581392,-0.042231,-0.812452,-0.011329,0.5813900484018819,-0.04223085824032645,-0.8124492727870452,-0.011328961971174218,holdout,1.581390048401882,0.9577691417596735,0.18755072721295485,0.9886710380288258
28089,1403636721283555584,140.444999936,1.0000021913305992,0.584025,-0.055751,-0.809594,-0.019198,0.5840237202109513,-0.05575087783139548,-0.8095922259157825,-0.019197957930927344,holdout,1.5840237202109513,0.9442491221686046,0.1904077740842175,0.9808020420690726
28109,1403636721383555328,140.54499968,1.000001932899132,0.583443,-0.065047,-0.80906,-0.028088,0.5834418722657115,-0.06504687427095317,-0.809058436171651,-0.028087945708834116,holdout,1.5834418722657115,0.9349531257290469,0.19094156382834904,0.9719120542911659
28130,1403636721488555520,140.649999872,1.0000014580809369,0.582973,-0.072485,-0.808491,-0.035123,0.5829721499794214,-0.07248489431115739,-0.8084898211564041,-0.03512294878789793,holdout,1.5829721499794214,0.9275151056888427,0.1915101788435959,0.9648770512121021
28150,1403636721588555520,140.749999872,1.0000019764815467,0.580966,-0.080581,-0.808765,-0.043455,0.5809648517336913,-0.08058084073345528,-0.8087634014940613,-0.04345491411216414,holdout,1.5809648517336914,0.9194191592665447,0.19123659850593866,0.9565450858878358
28170,1403636721688555520,140.849999872,1.0000030468168584,0.579243,-0.087037,-0.808912,-0.050691,0.5792412351580396,-0.08703673481500908,-0.8089095354007906,-0.0506908455542772,holdout,1.5792412351580396,0.9129632651849909,0.19109046459920942,0.9493091544457228
28190,1403636721788555264,140.949999616,1.0000001939424812,0.578328,-0.090099,-0.80885,-0.0564,0.5783278878376544,-0.09009898252597978,-0.8088498431296545,-0.05639998906164618,holdout,1.5783278878376543,0.9099010174740202,0.19115015687034553,0.9436000109383538
28210,1403636721888555520,141.049999872,1.0000003458469402,0.579093,-0.092513,-0.80794,-0.057674,0.5790927997225271,-0.09251296800467308,-0.8079397205765197,-0.057673980053630475,holdout,1.579092799722527,0.9074870319953269,0.19206027942348025,0.9423260199463696
28231,1403636721993555456,141.154999808,0.9999997262384626,0.578334,-0.089674,-0.808446,-0.062473,0.5783341583256484,-0.08967402454929883,-0.8084462213214805,-0.06247301710270921,holdout,1.5783341583256485,0.9103259754507012,0.19155377867851953,0.9375269828972908
28251,1403636722093555456,141.254999808,0.9999997532324696,0.577795,-0.085662,-0.808964,-0.06627,0.5777951425810803,-0.08566202113860541,-0.8089641996260978,-0.06627001635328827,holdout,1.5777951425810803,0.9143379788613946,0.19103580037390222,0.9337299836467117
28271,1403636722193555712,141.355000064,0.999999522672886,0.577728,-0.085485,-0.809259,-0.063416,0.5777282757653706,-0.08548504080432782,-0.8092593862814472,-0.0634160302701907,holdout,1.5777282757653706,0.9145149591956722,0.19074061371855278,0.9365839697298093
28291,1403636722293555456,141.454999808,1.000000064319498,0.577574,-0.086055,-0.809617,-0.059357,0.5775739628507327,-0.08605499446498596,-0.8096169479258444,-0.05935699618218781,holdout,1.5775739628507326,0.913945005535014,0.19038305207415562,0.9406430038178122
28312,1403636722398555392,141.559999744,0.9999999845614999,0.577483,-0.086997,-0.809684,-0.057937,0.5774830089154714,-0.08699700134310322,-0.8096840125003067,-0.0579370008944604,holdout,1.5774830089154714,0.9130029986568968,0.19031598749969325,0.9420629991055396
28332,1403636722498555392,141.659999744,0.9999997234124617,0.577296,-0.090822,-0.80917,-0.061025,0.5772961596729237,-0.09082202512024035,-0.8091702238064002,-0.0610250168787592,holdout,1.5772961596729238,0.9091779748797597,0.19082977619359975,0.9389749831212408
28352,1403636722598555648,141.76,1.000000319356949,0.576893,-0.09362,-0.808868,-0.064521,0.5768928157652704,-0.09361997010181197,-0.8088677416824658,-0.06452097939477686,holdout,1.5768928157652704,0.906380029898188,0.19113225831753422,0.9354790206052231
28372,1403636722698555392,141.859999744,1.000000236752972,0.57613,-0.095121,-0.808974,-0.067733,0.5761298635995427,-0.09512097747982588,-0.8089738084730467,-0.06773298396401475,holdout,1.5761298635995427,0.9048790225201742,0.19102619152695333,0.9322670160359853
28392,1403636722798555648,141.96,0.9999999208264969,0.575208,-0.095958,-0.80928,-0.070665,0.5752080455412361,-0.09595800759733161,-0.8092800640735377,-0.07066500559479605,holdout,1.575208045541236,0.9040419924026684,0.1907199359264623,0.929334994405204
28413,1403636722903555328,142.06499968,0.9999998091939819,0.574988,-0.096252,-0.809274,-0.072108,0.5749881097111917,-0.09625201836546436,-0.809274154414379,-0.07210801375864298,holdout,1.5749881097111917,0.9037479816345356,0.190725845585621,0.927891986241357
28433,1403636723003555584,142.164999936,1.0000004355114052,0.574783,-0.098167,-0.809426,-0.069413,0.5747827496755571,-0.09816695724717052,-0.8094256474858988,-0.06941296976986,holdout,1.574782749675557,0.9018330427528295,0.19057435251410115,0.93058703023014
28453,1403636723103555328,142.26499968,0.9999997520189692,0.576259,-0.100038,-0.808403,-0.066348,0.5762591429013363,-0.10003802480753252,-0.808403200468659,-0.06634801645304951,holdout,1.5762591429013364,0.8999619751924675,0.191596799531341,0.9336519835469504
28473,1403636723203555584,142.364999936,0.9999996502589389,0.576476,-0.100895,-0.808206,-0.065559,0.5764762016173984,-0.1008950352871367,-0.8082062826629228,-0.06555902292868225,holdout,1.5764762016173983,0.8991049647128633,0.19179371733707717,0.9344409770713178
28494,1403636723308555520,142.469999872,0.999999815100483,0.575545,-0.099274,-0.8088,-0.06881,0.5755451064180122,-0.09927401835571804,-0.8088001495467569,-0.06881001272293812,holdout,1.5755451064180122,0.900725981644282,0.19119985045324306,0.9311899872770619
28514,1403636723408555520,142.569999872,1.000000372062931,0.57524,-0.101313,-0.808254,-0.074571,0.5752397859745992,-0.1013129623052023,-0.8082536992787598,-0.0745709722549055,holdout,1.5752397859745992,0.8986870376947977,0.19174630072124021,0.9254290277450945
28534,1403636723508555520,142.669999872,1.0000003073404526,0.578896,-0.107323,-0.803944,-0.08388,0.5788958220818959,-0.10732296701531074,-0.8039437529155631,-0.08387997422029075,holdout,1.578895822081896,0.8926770329846893,0.19605624708443692,0.9161200257797093
28554,1403636723608555520,142.769999872,1.000005287349022,0.588683,-0.117714,-0.7949,-0.087979,0.5886798874439728,-0.11771337760828804,-0.7948957971084847,-0.08797853482677993,holdout,1.588679887443973,0.882286622391712,0.20510420289151532,0.91202146517322
28574,1403636723708555520,142.869999872,1.0000004501808988,0.586727,-0.126044,-0.794656,-0.091581,0.5867267358668307,-0.12604394325742432,-0.7946556422612088,-0.09158095877200166,holdout,1.5867267358668307,0.8739560567425757,0.20534435773879123,0.9084190412279983
28595,1403636723813555456,142.974999808,1.0000028740153701,0.578431,-0.134609,-0.799154,-0.093041,0.5784293375851933,-0.13460861313277692,-0.7991517032257219,-0.09304073259950446,holdout,1.5784293375851934,0.8653913868672231,0.20084829677427807,0.9069592674004956
28615,1403636723913555456,143.074999808,1.0000007152492443,0.572408,-0.140905,-0.802339,-0.093533,0.5724075905859034,-0.14090489921787733,-0.8023384261280471,-0.09353293310064029,holdout,1.5724075905859034,0.8590951007821227,0.19766157387195293,0.9064670668993597
28635,1403636724013555456,143.174999808,1.0000004764108865,0.565004,-0.146859,-0.806358,-0.094819,0.5650037308260717,-0.14685893003480693,-0.8063576158424534,-0.09481895482721767,holdout,1.5650037308260716,0.8531410699651931,0.19364238415754664,0.9051810451727823
28655,1403636724113555456,143.274999808,1.0000012355362367,0.55803,-0.156007,-0.808866,-0.100013,0.5580293105345657,-0.15600680724793647,-0.8088650006179812,-0.10001287643046704,holdout,1.5580293105345657,0.8439931927520635,0.19113499938201883,0.8999871235695329
28676,1403636724218555392,143.379999744,1.0000020108864782,0.55521,-0.168691,-0.80709,-0.109064,0.5552088835379635,-0.16869066078223124,-0.8070883770368958,-0.10906378068511816,holdout,1.5552088835379636,0.8313093392177687,0.19291162296310416,0.8909362193148819
28696,1403636724318555648,143.48,1.000007343575536,0.553898,-0.182492,-0.803284,-0.121009,0.5538939324380683,-0.18249065986605467,-0.8032781010665885,-0.12100811136779373,holdout,1.5538939324380683,0.8175093401339453,0.19672189893341152,0.8789918886322062
28716,1403636724418555392,143.579999744,1.0000021542401796,0.555505,-0.196684,-0.796748,-0.13389,0.555503803311387,-0.1966835762963373,-0.796746283617143,-0.1338897115694037,holdout,1.555503803311387,0.8033164237036627,0.20325371638285705,0.8661102884305962
28736,1403636724518555392,143.679999744,1.000001281472179,0.557156,-0.207173,-0.7911,-0.144291,0.5571552860210015,-0.20717273451390447,-0.7910989862286583,-0.14429081509533476,holdout,1.5571552860210014,0.7928272654860955,0.20890101377134174,0.8557091849046652
28756,1403636724618555648,143.78,1.000000681309768,0.557739,-0.214937,-0.787321,-0.151183,0.5577386200072302,-0.21493685356142217,-0.7873204635908777,-0.15118289699761553,holdout,1.55773862000723,0.7850631464385778,0.2126795364091223,0.8488171030023844
28777,1403636724723555584,143.884999936,0.9999999033434953,0.557179,-0.220201,-0.785502,-0.155079,0.5571790538549798,-0.22020102128386104,-0.7855020759238851,-0.15507901498939552,holdout,1.5571790538549797,0.779798978716139,0.2144979240761149,0.8449209850106045
28797,1403636724823555584,143.984999936,1.000000006034,0.555458,-0.223196,-0.785648,-0.156228,0.5554579966483665,-0.22319599865323536,-0.7856479952594,-0.15622799905732027,holdout,1.5554579966483666,0.7768040013467646,0.2143520047406,0.8437720009426797
28817,1403636724923555584,144.084999936,0.9999996965749539,0.55463,-0.225512,-0.786141,-0.153335,0.5546301682886843,-0.22551206842600974,-0.7861412385349416,-0.15333504652569355,holdout,1.5546301682886843,0.7744879315739903,0.21385876146505844,0.8466649534743065
28837,1403636725023555584,144.184999936,1.0000003139414508,0.555243,-0.227623,-0.786151,-0.147852,0.5552428256862618,-0.22762292853972757,-0.786150753194692,-0.14785195358314318,holdout,1.5552428256862618,0.7723770714602725,0.21384924680530804,0.8521480464168568
28858,1403636725128555520,144.289999872,1.0000003565329365,0.556114,-0.228833,-0.786015,-0.143366,0.5561138017271132,-0.22883291841352763,-0.7860147197598638,-0.14336594888531723,holdout,1.5561138017271132,0.7711670815864724,0.2139852802401362,0.8566340511146828
28878,1403636725228555520,144.389999872,0.9999996728999465,0.55581,-0.228032,-0.78675,-0.141776,0.5558101818055402,-0.2280320745893038,-0.7867502573460512,-0.14177604637495236,holdout,1.55581018180554,0.7719679254106961,0.2132497426539488,0.8582239536250477
28898,1403636725328555520,144.489999872,1.000000043817999,0.55481,-0.226156,-0.787756,-0.143108,0.5548099756893371,-0.22615599009029705,-0.7877559654821099,-0.1431079937292941,holdout,1.554809975689337,0.7738440099097029,0.2122440345178901,0.8568920062707059
28918,1403636725428555520,144.589999872,1.0000002705304634,0.554504,-0.224142,-0.78812,-0.145441,0.5545038499898165,-0.2241419393627773,-0.7881197867895889,-0.1454409606537895,holdout,1.5545038499898165,0.7758580606372227,0.21188021321041106,0.8545590393462105
28938,1403636725528555520,144.689999872,1.0000005884323269,0.553884,-0.222632,-0.788604,-0.147487,0.553883674076941,-0.2226318689962113,-0.7886035359601863,-0.14748691321393248,holdout,1.5538836740769408,0.7773681310037888,0.21139646403981371,0.8525130867860675
28959,1403636725633555456,144.794999808,1.0000005281073605,0.553526,-0.221805,-0.788725,-0.149417,0.5535257076789996,-0.22180488286320876,-0.7887245834687421,-0.14941692109182417,holdout,1.5535257076789994,0.7781951171367912,0.21127541653125792,0.8505830789081759
28979,1403636725733555456,144.894999808,1.0000003428409412,0.554758,-0.222018,-0.787837,-0.149215,0.5547578098063103,-0.22201792388316602,-0.787836729897314,-0.14921494884300648,holdout,1.5547578098063104,0.777982076116834,0.21216327010268599,0.8507850511569935
28999,1403636725833555456,144.994999808,1.0000008522171369,0.553868,-0.221881,-0.788543,-0.148999,0.5538675279846011,-0.2218808109093706,-0.7885423279907149,-0.14899887302060702,holdout,1.5538675279846013,0.7781191890906294,0.2114576720092851,0.851001126979393
29019,1403636725933555712,145.095000064,0.9999999274509973,0.553995,-0.222922,-0.788712,-0.146043,0.5539950401917877,-0.22292201617276997,-0.7887120572202732,-0.14604301059527477,holdout,1.5539950401917877,0.77707798382723,0.21128794277972685,0.8539569894047252
29040,1403636726038555392,145.199999744,1.0000004539633969,0.554825,-0.222414,-0.788445,-0.145109,0.5548247481298727,-0.22241389903223088,-0.788444642074992,-0.14510893412585535,holdout,1.5548247481298727,0.7775861009677691,0.21155535792500801,0.8548910658741447
29060,1403636726138555648,145.3,0.9999998440444877,0.555503,-0.220022,-0.788364,-0.14659,0.5555030866337685,-0.22002203431364906,-0.7883641229497306,-0.14659002286152212,holdout,1.5555030866337685,0.7799779656863509,0.21163587705026943,0.8534099771384779
29080,1403636726238555392,145.399999744,1.0000001058204944,0.557252,-0.218266,-0.787535,-0.147034,0.557251941031324,-0.2182659769029864,-0.7875349166626657,-0.14703398444079108,holdout,1.557251941031324,0.7817340230970136,0.21246508333733427,0.8529660155592089
29100,1403636726338555648,145.5,1.0000003755424294,0.558196,-0.216379,-0.787358,-0.147192,0.5581957903737969,-0.2163789187405352,-0.7873577043137749,-0.14719194472317948,holdout,1.5581957903737969,0.7836210812594648,0.21264229568622506,0.8528080552768205
29120,1403636726438555392,145.599999744,1.000000410068916,0.559881,-0.21473,-0.786711,-0.146666,0.5598807704102994,-0.2147299119459378,-0.7867106773944054,-0.14666593985685702,holdout,1.5598807704102993,0.7852700880540622,0.21328932260559463,0.853334060143143
29141,1403636726543555584,145.704999936,1.0000014375304669,0.562667,-0.217155,-0.785182,-0.140505,0.5626661911502076,-0.2171546878335202,-0.7851808712785756,-0.1405047980200721,holdout,1.5626661911502076,0.7828453121664798,0.2148191287214244,0.8594952019799279
29161,1403636726643555328,145.80499968,0.9999994094978257,0.568423,-0.225343,-0.781133,-0.126277,0.5684233356552156,-0.22534313306561002,-0.7811334612610072,-0.12627707456688708,holdout,1.5684233356552157,0.77465686693439,0.21886653873899276,0.8737229254331129
29181,1403636726743555584,145.904999936,0.9999999177934966,0.570156,-0.225083,-0.780139,-0.125071,0.570156046870535,-0.22508301850328793,-0.7801390641325047,-0.1250710102816504,holdout,1.570156046870535,0.7749169814967121,0.21986093586749533,0.8749289897183496
29201,1403636726843555328,146.00499968,1.000000089778496,0.569266,-0.217836,-0.781567,-0.132804,0.5692659488921593,-0.2178359804430133,-0.7815669298320965,-0.1328039880770577,holdout,1.5692659488921592,0.7821640195569867,0.21843307016790348,0.8671960119229423
29222,1403636726948555520,146.109999872,1.0000004501813988,0.568148,-0.208723,-0.783931,-0.138187,0.5681477442304538,-0.2087229060368302,-0.7839306470890047,-0.13818693779081104,holdout,1.5681477442304539,0.7912770939631698,0.21606935291099527,0.861813062209189
29242,1403636727048555520,146.209999872,0.9999996318729323,0.568136,-0.203975,-0.78502,-0.139135,0.5681362091463167,-0.20397507508874627,-0.7850202889872171,-0.13913505121937844,holdout,1.5681362091463167,0.7960249249112538,0.2149797110127829,0.8608649487806216
29262,1403636727148555520,146.309999872,0.9999995657934058,0.566729,-0.199457,-0.786764,-0.141551,0.5667292460775758,-0.19945708660558226,-0.7867643416182653,-0.14155106146240432,holdout,1.5667292460775757,0.8005429133944177,0.21323565838173475,0.8584489385375957
29282,1403636727248555520,146.409999872,0.9999997479029682,0.564693,-0.195241,-0.78854,-0.145626,0.564693142357465,-0.195241049219689,-0.7885401987886436,-0.14562603671189162,holdout,1.564693142357465,0.804758950780311,0.21145980121135644,0.8543739632881084
29302,1403636727348555520,146.509999872,0.999999602440421,0.562384,-0.19239,-0.790414,-0.148173,0.5623842235812352,-0.19239007648651782,-0.790414314236782,-0.14817305890761892,holdout,1.562384223581235,0.8076099235134822,0.209585685763218,0.8518269410923811
29323,1403636727453555456,146.614999808,1.0000000723744975,0.56145,-0.190741,-0.791128,-0.150028,0.5614499593653414,-0.19074098619521695,-0.7911279427425127,-0.15002798914179966,holdout,1.5614499593653415,0.809259013804783,0.20887205725748725,0.8499720108582003
29343,1403636727553555456,146.714999808,1.000000483100883,0.564704,-0.193216,-0.788889,-0.146397,0.5647037271911307,-0.19321590665722488,-0.7888886188872115,-0.14639692927551418,holdout,1.5647037271911306,0.8067840933427751,0.2111113811127885,0.8536030707244858
29363,1403636727653555456,146.814999808,0.9999999152209964,0.567035,-0.195286,-0.78723,-0.143539,0.5670350480726664,-0.19528601655615388,-0.7872300667405806,-0.14353901216909443,holdout,1.5670350480726665,0.8047139834438461,0.2127699332594194,0.8564609878309055
29383,1403636727753555456,146.914999808,1.0000006534322865,0.565108,-0.195031,-0.788628,-0.143816,0.5651076307404288,-0.195030872560531,-0.7886274846853395,-0.1438159060260437,holdout,1.5651076307404288,0.804969127439469,0.2113725153146605,0.8561840939739563
29404,1403636727858555648,147.02,1.000000289896958,0.562492,-0.191695,-0.790416,-0.148657,0.5624918369353276,-0.19169494442821874,-0.7904157708608724,-0.1486569569048004,holdout,1.5624918369353276,0.8083050555717812,0.20958422913912755,0.8513430430951996
29424,1403636727958555392,147.119999744,1.0000000524769985,0.561148,-0.188028,-0.791171,-0.154295,0.5611479705526388,-0.18802799013285543,-0.7911709584817227,-0.15429499190306192,holdout,1.5611479705526388,0.8119720098671446,0.2088290415182773,0.845705008096938
29444,1403636728058555648,147.22,1.000000287222459,0.561211,-0.18997,-0.79112,-0.151932,0.5612108388076429,-0.18996994543636514,-0.7911197727726336,-0.1519319563617299,holdout,1.5612108388076429,0.8100300545636349,0.20888022722736643,0.8480680436382702
29464,1403636728158555392,147.319999744,0.999999690385952,0.564256,-0.193092,-0.788894,-0.148244,0.5642561747016384,-0.19309205978401428,-0.7888942442527404,-0.14824404589843912,holdout,1.5642561747016384,0.8069079402159858,0.21110575574725965,0.8517559541015609
29484,1403636728258555392,147.419999744,0.9999999468324986,0.56631,-0.194925,-0.787404,-0.145918,0.5663100301092893,-0.19492501036367574,-0.7874040418643055,-0.14591800775809588,holdout,1.5663100301092894,0.8050749896363243,0.21259595813569454,0.8540819922419041
29505,1403636728363555328,147.52499968,0.9999995819924127,0.566015,-0.195996,-0.787512,-0.14504,0.5660152365986635,-0.19599608192784934,-0.7875123291861287,-0.1450400606278458,holdout,1.5660152365986635,0.8040039180721507,0.21248767081387132,0.8549599393721542
29525,1403636728463555584,147.624999936,1.0000012719281912,0.567947,-0.202087,-0.786126,-0.136402,0.5679462776131183,-0.20208674296017454,-0.7861250001054505,-0.13640182650667154,holdout,1.5679462776131183,0.7979132570398255,0.2138749998945495,0.8635981734933285
29545,1403636728563555584,147.724999936,1.0000003054364532,0.56924,-0.208155,-0.785228,-0.126708,0.5692398261334064,-0.2081549364218945,-0.785227760162818,-0.12670796129876968,holdout,1.5692398261334064,0.7918450635781055,0.21477223983718197,0.8732920387012303
29565,1403636728663555328,147.82499968,1.0000012209402547,0.569453,-0.203306,-0.786594,-0.125149,0.569452304732758,-0.20330575177582363,-0.7865930396168939,-0.12514884720073463,holdout,1.569452304732758,0.7966942482241763,0.21340696038310614,0.8748511527992654
29586,1403636728768555520,147.929999872,1.0000018131288562,0.569313,-0.187852,-0.790322,-0.126448,0.569311967764043,-0.18785165940073564,-0.7903205670469743,-0.1264477707338981,holdout,1.569311967764043,0.8121483405992643,0.2096794329530257,0.8735522292661019
29606,1403636728868555520,148.029999872,1.000001602469216,0.569886,-0.17147,-0.794033,-0.123866,0.5698850867766918,-0.17146972522504386,-0.7940317275886,-0.12386580150886617,holdout,1.5698850867766918,0.8285302747749561,0.20596827241140003,0.8761341984911338
29626,1403636728968555520,148.129999872,1.0000006918822608,0.57277,-0.158941,-0.79525,-0.119378,0.5727696037108717,-0.15894089003161765,-0.7952494497810128,-0.11937791740453661,holdout,1.5727696037108716,0.8410591099683824,0.20475055021898725,0.8806220825954634
