identity,family,stratum,condition,window,window_id,sample,cycle,landmark,phase,ara_phase
double:driven1,double,driven1,chronological,9,double:driven1:w009,4,0,4,0.26687518276227706,0.5337503655245541
double:driven1,double,driven1,chronological,9,double:driven1:w009,5,0,5,0.4624890116383966,0.9249780232767932
double:driven1,double,driven1,chronological,9,double:driven1:w009,6,0,6,0.5025369664788784,1.0050739329577567
double:driven1,double,driven1,chronological,9,double:driven1:w009,7,0,7,0.548074106378408,1.096148212756816
double:driven1,double,driven1,chronological,9,double:driven1:w009,8,1,0,0.7751197911729548,1.5502395823459096
double:driven1,double,driven1,chronological,9,double:driven1:w009,9,1,1,0.9629926826838471,1.9259853653676942
double:driven1,double,driven1,chronological,9,double:driven1:w009,10,1,2,0.005073655098442487,0.010147310196884973
double:driven1,double,driven1,chronological,9,double:driven1:w009,11,1,3,0.05958423546290703,0.11916847092581406
double:driven1,double,driven1,chronological,9,double:driven1:w009,12,1,4,0.2787212995865289,0.5574425991730578
double:driven1,double,driven1,chronological,9,double:driven1:w009,13,1,5,0.45517053505311367,0.9103410701062273
double:driven1,double,driven1,chronological,9,double:driven1:w009,14,1,6,0.5026359769534068,1.0052719539068136
double:driven1,double,driven1,chronological,9,double:driven1:w009,15,1,7,0.5658517176333433,1.1317034352666866
double:driven1,double,driven1,chronological,9,double:driven1:w009,16,2,0,0.780747191496765,1.56149438299353
double:driven1,double,driven1,chronological,9,double:driven1:w009,17,2,1,0.9525483305262341,1.9050966610524682
double:driven1,double,driven1,chronological,9,double:driven1:w009,18,2,2,0.008972893480432731,0.017945786960865462
double:driven1,double,driven1,chronological,9,double:driven1:w009,19,2,3,0.08192639637685772,0.16385279275371545
double:driven1,double,driven1,chronological,9,double:driven1:w009,20,2,4,0.27811485979491835,0.5562297195898367
double:driven1,double,driven1,chronological,9,double:driven1:w009,21,2,5,0.4389674857499912,0.8779349714999825
double:driven1,double,driven1,chronological,9,double:driven1:w009,22,2,6,0.5036563907311375,1.007312781462275
double:driven1,double,driven1,chronological,9,double:driven1:w009,23,2,7,0.5860214370898476,1.172042874179695
double:driven1,double,driven1,chronological,9,double:driven1:w009,24,3,0,0.7751394802614442,1.5502789605228884
double:driven1,double,driven1,chronological,9,double:driven1:w009,25,3,1,0.9367298332190686,1.873459666438137
double:driven1,double,driven1,chronological,9,double:driven1:w009,26,3,2,0.009422645643581973,0.018845291287163946
double:driven1,double,driven1,chronological,9,double:driven1:w009,27,3,3,0.09609851371138234,0.19219702742276468
double:driven1,double,driven1,chronological,9,double:driven1:w009,28,3,4,0.2673083084739929,0.5346166169479858
double:driven1,double,driven1,chronological,9,double:driven1:w009,29,3,5,0.4204776791869165,0.840955358373833
double:driven1,double,driven1,chronological,9,double:driven1:w009,30,3,6,0.4966448931104708,0.9932897862209416
double:driven1,double,driven1,chronological,9,double:driven1:w009,31,3,7,0.5805409625924227,1.1610819251848454
double:driven1,double,driven1,shuffled,9,double:driven1:w009,0,0,0,0.4204776791869165,0.840955358373833
double:driven1,double,driven1,shuffled,9,double:driven1:w009,1,0,1,0.7751394802614442,1.5502789605228884
double:driven1,double,driven1,shuffled,9,double:driven1:w009,2,0,2,0.780747191496765,1.56149438299353
double:driven1,double,driven1,shuffled,9,double:driven1:w009,3,0,3,0.7562559377346858,1.5125118754693716
double:driven1,double,driven1,shuffled,9,double:driven1:w009,4,0,4,0.9629926826838471,1.9259853653676942
double:driven1,double,driven1,shuffled,9,double:driven1:w009,5,0,5,0.45517053505311367,0.9103410701062273
double:driven1,double,driven1,shuffled,9,double:driven1:w009,6,0,6,0.9367298332190686,1.873459666438137
double:driven1,double,driven1,shuffled,9,double:driven1:w009,7,0,7,0.0006346952919287219,0.0012693905838574437
double:driven1,double,driven1,shuffled,9,double:driven1:w009,8,1,0,0.005073655098442487,0.010147310196884973
double:driven1,double,driven1,shuffled,9,double:driven1:w009,9,1,1,0.4389674857499912,0.8779349714999825
double:driven1,double,driven1,shuffled,9,double:driven1:w009,10,1,2,0.9525483305262341,1.9050966610524682
double:driven1,double,driven1,shuffled,9,double:driven1:w009,11,1,3,0.9622063081618251,1.9244126163236501
double:driven1,double,driven1,shuffled,9,double:driven1:w009,12,1,4,0.008972893480432731,0.017945786960865462
double:driven1,double,driven1,shuffled,9,double:driven1:w009,13,1,5,0.27811485979491835,0.5562297195898367
double:driven1,double,driven1,shuffled,9,double:driven1:w009,14,1,6,0.5036563907311375,1.007312781462275
double:driven1,double,driven1,shuffled,9,double:driven1:w009,15,1,7,0.5658517176333433,1.1317034352666866
double:driven1,double,driven1,shuffled,9,double:driven1:w009,16,2,0,0.4624890116383966,0.9249780232767932
double:driven1,double,driven1,shuffled,9,double:driven1:w009,17,2,1,0.009422645643581973,0.018845291287163946
double:driven1,double,driven1,shuffled,9,double:driven1:w009,18,2,2,0.2787212995865289,0.5574425991730578
double:driven1,double,driven1,shuffled,9,double:driven1:w009,19,2,3,0.09609851371138234,0.19219702742276468
double:driven1,double,driven1,shuffled,9,double:driven1:w009,20,2,4,0.7751197911729548,1.5502395823459096
double:driven1,double,driven1,shuffled,9,double:driven1:w009,21,2,5,0.08192639637685772,0.16385279275371545
double:driven1,double,driven1,shuffled,9,double:driven1:w009,22,2,6,0.548074106378408,1.096148212756816
double:driven1,double,driven1,shuffled,9,double:driven1:w009,23,2,7,0.5805409625924227,1.1610819251848454
double:driven1,double,driven1,shuffled,9,double:driven1:w009,24,3,0,0.04372628774672194,0.08745257549344387
double:driven1,double,driven1,shuffled,9,double:driven1:w009,25,3,1,0.4966448931104708,0.9932897862209416
double:driven1,double,driven1,shuffled,9,double:driven1:w009,26,3,2,0.2673083084739929,0.5346166169479858
double:driven1,double,driven1,shuffled,9,double:driven1:w009,27,3,3,0.26687518276227706,0.5337503655245541
double:driven1,double,driven1,shuffled,9,double:driven1:w009,28,3,4,0.5026359769534068,1.0052719539068136
double:driven1,double,driven1,shuffled,9,double:driven1:w009,29,3,5,0.5860214370898476,1.172042874179695
double:driven1,double,driven1,shuffled,9,double:driven1:w009,30,3,6,0.05958423546290703,0.11916847092581406
double:driven1,double,driven1,shuffled,9,double:driven1:w009,31,3,7,0.5025369664788784,1.0050739329577567
double:driven1,double,driven1,reversed,9,double:driven1:w009,0,0,0,0.5805409625924227,1.1610819251848454
double:driven1,double,driven1,reversed,9,double:driven1:w009,1,0,1,0.4966448931104708,0.9932897862209416
double:driven1,double,driven1,reversed,9,double:driven1:w009,2,0,2,0.4204776791869165,0.840955358373833
double:driven1,double,driven1,reversed,9,double:driven1:w009,3,0,3,0.2673083084739929,0.5346166169479858
double:driven1,double,driven1,reversed,9,double:driven1:w009,4,0,4,0.09609851371138234,0.19219702742276468
double:driven1,double,driven1,reversed,9,double:driven1:w009,5,0,5,0.009422645643581973,0.018845291287163946
double:driven1,double,driven1,reversed,9,double:driven1:w009,6,0,6,0.9367298332190686,1.873459666438137
double:driven1,double,driven1,reversed,9,double:driven1:w009,7,0,7,0.7751394802614442,1.5502789605228884
double:driven1,double,driven1,reversed,9,double:driven1:w009,8,1,0,0.5860214370898476,1.172042874179695
double:driven1,double,driven1,reversed,9,double:driven1:w009,9,1,1,0.5036563907311375,1.007312781462275
double:driven1,double,driven1,reversed,9,double:driven1:w009,10,1,2,0.4389674857499912,0.8779349714999825
double:driven1,double,driven1,reversed,9,double:driven1:w009,11,1,3,0.27811485979491835,0.5562297195898367
double:driven1,double,driven1,reversed,9,double:driven1:w009,12,1,4,0.08192639637685772,0.16385279275371545
double:driven1,double,driven1,reversed,9,double:driven1:w009,13,1,5,0.008972893480432731,0.017945786960865462
double:driven1,double,driven1,reversed,9,double:driven1:w009,14,1,6,0.9525483305262341,1.9050966610524682
double:driven1,double,driven1,reversed,9,double:driven1:w009,15,1,7,0.780747191496765,1.56149438299353
double:driven1,double,driven1,reversed,9,double:driven1:w009,16,2,0,0.5658517176333433,1.1317034352666866
double:driven1,double,driven1,reversed,9,double:driven1:w009,17,2,1,0.5026359769534068,1.0052719539068136
double:driven1,double,driven1,reversed,9,double:driven1:w009,18,2,2,0.45517053505311367,0.9103410701062273
double:driven1,double,driven1,reversed,9,double:driven1:w009,19,2,3,0.2787212995865289,0.5574425991730578
double:driven1,double,driven1,reversed,9,double:driven1:w009,20,2,4,0.05958423546290703,0.11916847092581406
double:driven1,double,driven1,reversed,9,double:driven1:w009,21,2,5,0.005073655098442487,0.010147310196884973
double:driven1,double,driven1,reversed,9,double:driven1:w009,22,2,6,0.9629926826838471,1.9259853653676942
double:driven1,double,driven1,reversed,9,double:driven1:w009,23,2,7,0.7751197911729548,1.5502395823459096
double:driven1,double,driven1,reversed,9,double:driven1:w009,24,3,0,0.548074106378408,1.096148212756816
double:driven1,double,driven1,reversed,9,double:driven1:w009,25,3,1,0.5025369664788784,1.0050739329577567
double:driven1,double,driven1,reversed,9,double:driven1:w009,26,3,2,0.4624890116383966,0.9249780232767932
double:driven1,double,driven1,reversed,9,double:driven1:w009,27,3,3,0.26687518276227706,0.5337503655245541
double:driven1,double,driven1,reversed,9,double:driven1:w009,28,3,4,0.04372628774672194,0.08745257549344387
double:driven1,double,driven1,reversed,9,double:driven1:w009,29,3,5,0.0006346952919287219,0.0012693905838574437
double:driven1,double,driven1,reversed,9,double:driven1:w009,30,3,6,0.9622063081618251,1.9244126163236501
double:driven1,double,driven1,reversed,9,double:driven1:w009,31,3,7,0.7562559377346858,1.5125118754693716
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,0,0,0,0.7002387820047318,1.4004775640094635
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,1,0,1,0.995893295207992,1.991786590415984
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,2,0,2,0.1262695921843573,0.2525391843687146
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,3,0,3,0.22639490209033397,0.45278980418066794
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,4,0,4,0.8110382626117669,1.6220765252235338
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,5,0,5,0.05048687354229031,0.10097374708458062
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,6,0,6,0.18083479264436875,0.3616695852887375
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,7,0,7,0.31336146840693146,0.6267229368138629
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,8,1,0,0.6023742483061341,1.2047484966122681
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,9,1,1,0.7501750985772944,1.5003501971545887
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,10,1,2,0.23785531831133966,0.4757106366226793
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,11,1,3,0.35857051818873487,0.7171410363774697
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,12,1,4,0.7259862466153635,1.451972493230727
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,13,1,5,0.9365922437991117,1.8731844875982233
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,14,1,6,0.060475549927673455,0.12095109985534691
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,15,1,7,0.1680874163278503,0.3361748326557006
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,16,2,0,0.6901670650677119,1.3803341301354237
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,17,2,1,0.9141649092135609,1.8283298184271217
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,18,2,2,0.13134614361970876,0.2626922872394175
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,19,2,3,0.2819380457062266,0.5638760914124532
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,20,2,4,0.5268338642604533,1.0536677285209066
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,21,2,5,0.6858125664381305,1.371625132876261
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,22,2,6,0.8080427561253316,1.6160855122506632
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,23,2,7,0.08162265257976742,0.16324530515953484
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,24,3,0,0.35943094222639616,0.7188618844527923
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,25,3,1,0.7796032980896115,1.559206596179223
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,26,3,2,0.8827850052313835,1.765570010462767
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,27,3,3,0.02013518408809034,0.04027036817618068
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,28,3,4,0.21671556109471624,0.43343112218943247
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,29,3,5,0.48072802288078265,0.9614560457615653
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,30,3,6,0.6392821794338772,1.2785643588677544
double:driven1,double,driven1,broken_lineage,9,double:driven1:w009,31,3,7,0.7480810389496497,1.4961620778992994
double:driven1,double,driven1,chronological,10,double:driven1:w010,0,0,0,0.7522804353807544,1.5045608707615088
double:driven1,double,driven1,chronological,10,double:driven1:w010,1,0,1,0.9166361867154933,1.8332723734309866
double:driven1,double,driven1,chronological,10,double:driven1:w010,2,0,2,0.9978838521818219,1.9957677043636437
double:driven1,double,driven1,chronological,10,double:driven1:w010,3,0,3,0.0792106998652855,0.158421399730571
double:driven1,double,driven1,chronological,10,double:driven1:w010,4,0,4,0.24381243576056733,0.48762487152113465
double:driven1,double,driven1,chronological,10,double:driven1:w010,5,0,5,0.41465685978946,0.82931371957892
double:driven1,double,driven1,chronological,10,double:driven1:w010,6,0,6,0.49058918933807405,0.9811783786761481
double:driven1,double,driven1,chronological,10,double:driven1:w010,7,0,7,0.5641409453563284,1.1282818907126568
double:driven1,double,driven1,chronological,10,double:driven1:w010,8,1,0,0.7397187652693091,1.4794375305386183
double:driven1,double,driven1,chronological,10,double:driven1:w010,9,1,1,0.9220966924093759,1.8441933848187517
double:driven1,double,driven1,chronological,10,double:driven1:w010,10,1,2,0.9920430985130864,1.9840861970261727
double:driven1,double,driven1,chronological,10,double:driven1:w010,11,1,3,0.061749605504694216,0.12349921100938843
double:driven1,double,driven1,chronological,10,double:driven1:w010,12,1,4,0.24529458304424878,0.49058916608849756
double:driven1,double,driven1,chronological,10,double:driven1:w010,13,1,5,0.43360411259850906,0.8672082251970181
double:driven1,double,driven1,chronological,10,double:driven1:w010,14,1,6,0.49241731680592693,0.9848346336118539
double:driven1,double,driven1,chronological,10,double:driven1:w010,15,1,7,0.5518860831731445,1.103772166346289
double:driven1,double,driven1,chronological,10,double:driven1:w010,16,2,0,0.7419051882731225,1.483810376546245
double:driven1,double,driven1,chronological,10,double:driven1:w010,17,2,1,0.9420762070510733,1.8841524141021466
double:driven1,double,driven1,chronological,10,double:driven1:w010,18,2,2,0.9941572638134488,1.9883145276268976
double:driven1,double,driven1,chronological,10,double:driven1:w010,19,2,3,0.04783188430877772,0.09566376861755543
double:driven1,double,driven1,chronological,10,double:driven1:w010,20,2,4,0.2506721507543972,0.5013443015087944
double:driven1,double,driven1,chronological,10,double:driven1:w010,21,2,5,0.4524942296104655,0.904988459220931
double:driven1,double,driven1,chronological,10,double:driven1:w010,22,2,6,0.4952767638503417,0.9905535277006834
double:driven1,double,driven1,chronological,10,double:driven1:w010,23,2,7,0.5449099578405594,1.0898199156811188
double:driven1,double,driven1,chronological,10,double:driven1:w010,24,3,0,0.7523636788274146,1.5047273576548292
double:driven1,double,driven1,chronological,10,double:driven1:w010,25,3,1,0.9575136688636974,1.9150273377273948
double:driven1,double,driven1,chronological,10,double:driven1:w010,26,3,2,0.9999651820980091,1.9999303641960182
double:driven1,double,driven1,chronological,10,double:driven1:w010,27,3,3,0.046165899678669575,0.09233179935733915
double:driven1,double,driven1,chronological,10,double:driven1:w010,28,3,4,0.26521232026347974,0.5304246405269595
double:driven1,double,driven1,chronological,10,double:driven1:w010,29,3,5,0.4613490880960498,0.9226981761920996
double:driven1,double,driven1,chronological,10,double:driven1:w010,30,3,6,0.5028062873807002,1.0056125747614004
double:driven1,double,driven1,chronological,10,double:driven1:w010,31,3,7,0.5484850657626907,1.0969701315253815
double:driven1,double,driven1,shuffled,10,double:driven1:w010,0,0,0,0.5028062873807002,1.0056125747614004
double:driven1,double,driven1,shuffled,10,double:driven1:w010,1,0,1,0.061749605504694216,0.12349921100938843
double:driven1,double,driven1,shuffled,10,double:driven1:w010,2,0,2,0.9920430985130864,1.9840861970261727
double:driven1,double,driven1,shuffled,10,double:driven1:w010,3,0,3,0.9166361867154933,1.8332723734309866
double:driven1,double,driven1,shuffled,10,double:driven1:w010,4,0,4,0.04783188430877772,0.09566376861755543
double:driven1,double,driven1,shuffled,10,double:driven1:w010,5,0,5,0.046165899678669575,0.09233179935733915
double:driven1,double,driven1,shuffled,10,double:driven1:w010,6,0,6,0.9220966924093759,1.8441933848187517
double:driven1,double,driven1,shuffled,10,double:driven1:w010,7,0,7,0.26521232026347974,0.5304246405269595
double:driven1,double,driven1,shuffled,10,double:driven1:w010,8,1,0,0.9941572638134488,1.9883145276268976
double:driven1,double,driven1,shuffled,10,double:driven1:w010,9,1,1,0.24381243576056733,0.48762487152113465
double:driven1,double,driven1,shuffled,10,double:driven1:w010,10,1,2,0.9575136688636974,1.9150273377273948
double:driven1,double,driven1,shuffled,10,double:driven1:w010,11,1,3,0.24529458304424878,0.49058916608849756
double:driven1,double,driven1,shuffled,10,double:driven1:w010,12,1,4,0.7419051882731225,1.483810376546245
double:driven1,double,driven1,shuffled,10,double:driven1:w010,13,1,5,0.9978838521818219,1.9957677043636437
double:driven1,double,driven1,shuffled,10,double:driven1:w010,14,1,6,0.43360411259850906,0.8672082251970181
double:driven1,double,driven1,shuffled,10,double:driven1:w010,15,1,7,0.7397187652693091,1.4794375305386183
double:driven1,double,driven1,shuffled,10,double:driven1:w010,16,2,0,0.9999651820980091,1.9999303641960182
double:driven1,double,driven1,shuffled,10,double:driven1:w010,17,2,1,0.4613490880960498,0.9226981761920996
double:driven1,double,driven1,shuffled,10,double:driven1:w010,18,2,2,0.5641409453563284,1.1282818907126568
double:driven1,double,driven1,shuffled,10,double:driven1:w010,19,2,3,0.4524942296104655,0.904988459220931
double:driven1,double,driven1,shuffled,10,double:driven1:w010,20,2,4,0.4952767638503417,0.9905535277006834
double:driven1,double,driven1,shuffled,10,double:driven1:w010,21,2,5,0.5449099578405594,1.0898199156811188
double:driven1,double,driven1,shuffled,10,double:driven1:w010,22,2,6,0.2506721507543972,0.5013443015087944
double:driven1,double,driven1,shuffled,10,double:driven1:w010,23,2,7,0.41465685978946,0.82931371957892
double:driven1,double,driven1,shuffled,10,double:driven1:w010,24,3,0,0.0792106998652855,0.158421399730571
double:driven1,double,driven1,shuffled,10,double:driven1:w010,25,3,1,0.5518860831731445,1.103772166346289
double:driven1,double,driven1,shuffled,10,double:driven1:w010,26,3,2,0.9420762070510733,1.8841524141021466
double:driven1,double,driven1,shuffled,10,double:driven1:w010,27,3,3,0.5484850657626907,1.0969701315253815
double:driven1,double,driven1,shuffled,10,double:driven1:w010,28,3,4,0.7523636788274146,1.5047273576548292
double:driven1,double,driven1,shuffled,10,double:driven1:w010,29,3,5,0.49058918933807405,0.9811783786761481
double:driven1,double,driven1,shuffled,10,double:driven1:w010,30,3,6,0.49241731680592693,0.9848346336118539
double:driven1,double,driven1,shuffled,10,double:driven1:w010,31,3,7,0.7522804353807544,1.5045608707615088
double:driven1,double,driven1,reversed,10,double:driven1:w010,0,0,0,0.5484850657626907,1.0969701315253815
double:driven1,double,driven1,reversed,10,double:driven1:w010,1,0,1,0.5028062873807002,1.0056125747614004
double:driven1,double,driven1,reversed,10,double:driven1:w010,2,0,2,0.4613490880960498,0.9226981761920996
double:driven1,double,driven1,reversed,10,double:driven1:w010,3,0,3,0.26521232026347974,0.5304246405269595
double:driven1,double,driven1,reversed,10,double:driven1:w010,4,0,4,0.046165899678669575,0.09233179935733915
double:driven1,double,driven1,reversed,10,double:driven1:w010,5,0,5,0.9999651820980091,1.9999303641960182
double:driven1,double,driven1,reversed,10,double:driven1:w010,6,0,6,0.9575136688636974,1.9150273377273948
double:driven1,double,driven1,reversed,10,double:driven1:w010,7,0,7,0.7523636788274146,1.5047273576548292
double:driven1,double,driven1,reversed,10,double:driven1:w010,8,1,0,0.5449099578405594,1.0898199156811188
double:driven1,double,driven1,reversed,10,double:driven1:w010,9,1,1,0.4952767638503417,0.9905535277006834
double:driven1,double,driven1,reversed,10,double:driven1:w010,10,1,2,0.4524942296104655,0.904988459220931
double:driven1,double,driven1,reversed,10,double:driven1:w010,11,1,3,0.2506721507543972,0.5013443015087944
double:driven1,double,driven1,reversed,10,double:driven1:w010,12,1,4,0.04783188430877772,0.09566376861755543
double:driven1,double,driven1,reversed,10,double:driven1:w010,13,1,5,0.9941572638134488,1.9883145276268976
double:driven1,double,driven1,reversed,10,double:driven1:w010,14,1,6,0.9420762070510733,1.8841524141021466
double:driven1,double,driven1,reversed,10,double:driven1:w010,15,1,7,0.7419051882731225,1.483810376546245
double:driven1,double,driven1,reversed,10,double:driven1:w010,16,2,0,0.5518860831731445,1.103772166346289
double:driven1,double,driven1,reversed,10,double:driven1:w010,17,2,1,0.49241731680592693,0.9848346336118539
double:driven1,double,driven1,reversed,10,double:driven1:w010,18,2,2,0.43360411259850906,0.8672082251970181
double:driven1,double,driven1,reversed,10,double:driven1:w010,19,2,3,0.24529458304424878,0.49058916608849756
double:driven1,double,driven1,reversed,10,double:driven1:w010,20,2,4,0.061749605504694216,0.12349921100938843
double:driven1,double,driven1,reversed,10,double:driven1:w010,21,2,5,0.9920430985130864,1.9840861970261727
double:driven1,double,driven1,reversed,10,double:driven1:w010,22,2,6,0.9220966924093759,1.8441933848187517
double:driven1,double,driven1,reversed,10,double:driven1:w010,23,2,7,0.7397187652693091,1.4794375305386183
double:driven1,double,driven1,reversed,10,double:driven1:w010,24,3,0,0.5641409453563284,1.1282818907126568
double:driven1,double,driven1,reversed,10,double:driven1:w010,25,3,1,0.49058918933807405,0.9811783786761481
double:driven1,double,driven1,reversed,10,double:driven1:w010,26,3,2,0.41465685978946,0.82931371957892
double:driven1,double,driven1,reversed,10,double:driven1:w010,27,3,3,0.24381243576056733,0.48762487152113465
double:driven1,double,driven1,reversed,10,double:driven1:w010,28,3,4,0.0792106998652855,0.158421399730571
double:driven1,double,driven1,reversed,10,double:driven1:w010,29,3,5,0.9978838521818219,1.9957677043636437
double:driven1,double,driven1,reversed,10,double:driven1:w010,30,3,6,0.9166361867154933,1.8332723734309866
double:driven1,double,driven1,reversed,10,double:driven1:w010,31,3,7,0.7522804353807544,1.5045608707615088
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,0,0,0,0.28096402336983317,0.5619280467396663
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,1,0,1,0.4478301490627814,0.8956602981255628
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,2,0,2,0.5851148560623471,1.1702297121246943
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,3,0,3,0.70237344169756,1.40474688339512
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,4,0,4,0.9311640103383212,1.8623280206766424
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,5,0,5,0.14841805332835634,0.2968361066567127
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,6,0,6,0.23094368855319658,0.46188737710639316
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,7,0,7,0.7354476325734538,1.4708952651469076
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,8,1,0,0.9085880579804666,1.8171761159609332
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,9,1,1,0.17971554914096544,0.35943109828193087
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,10,1,2,0.3114767059028054,0.6229534118056108
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,11,1,3,0.46516526100138833,0.9303305220027767
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,12,1,4,0.6601659102751682,1.3203318205503365
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,13,1,5,0.2572154870299812,0.5144309740599624
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,14,1,6,0.34563473264023514,0.6912694652804703
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,15,1,7,0.5072534607676289,1.0145069215352578
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,16,2,0,0.7701692040710526,1.5403384081421052
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,17,2,1,0.021430036274537656,0.04286007254907531
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,18,2,2,0.13494147718103022,0.26988295436206045
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,19,2,3,0.23350195640247762,0.46700391280495523
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,20,2,4,0.7129123708512424,1.4258247417024847
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,21,2,5,0.07389456028714392,0.14778912057428784
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,22,2,6,0.2455621389493814,0.4911242778987628
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,23,2,7,0.36772452397870836,0.7354490479574167
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,24,3,0,0.6095615464641782,1.2191230929283563
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,25,3,1,0.8465363268976063,1.6930726537952125
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,26,3,2,0.13482117928577964,0.26964235857155927
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,27,3,3,0.2714972650323091,0.5429945300646182
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,28,3,4,0.7841990736256719,1.5683981472513437
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,29,3,5,0.9908854758776471,1.9817709517552942
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,30,3,6,0.11001581479136746,0.22003162958273492
double:driven1,double,driven1,broken_lineage,10,double:driven1:w010,31,3,7,0.22746861983962674,0.4549372396792535
double:driven1,double,driven1,chronological,11,double:driven1:w011,0,0,0,0.7693310758023344,1.5386621516046688
double:driven1,double,driven1,chronological,11,double:driven1:w011,1,0,1,0.9591977131538911,1.9183954263077823
double:driven1,double,driven1,chronological,11,double:driven1:w011,2,0,2,0.003196894190544697,0.006393788381089394
double:driven1,double,driven1,chronological,11,double:driven1:w011,3,0,3,0.05512268749513538,0.11024537499027076
double:driven1,double,driven1,chronological,11,double:driven1:w011,4,0,4,0.27690505615292693,0.5538101123058539
double:driven1,double,driven1,chronological,11,double:driven1:w011,5,0,5,0.45652958995728454,0.9130591799145691
double:driven1,double,driven1,chronological,11,double:driven1:w011,6,0,6,0.5045441499217347,1.0090882998434694
double:driven1,double,driven1,chronological,11,double:driven1:w011,7,0,7,0.5625037148898286,1.1250074297796573
double:driven1,double,driven1,chronological,11,double:driven1:w011,8,1,0,0.7761522774068723,1.5523045548137446
double:driven1,double,driven1,chronological,11,double:driven1:w011,9,1,1,0.9511997413686615,1.902399482737323
double:driven1,double,driven1,chronological,11,double:driven1:w011,10,1,2,0.004200486134493531,0.008400972268987061
double:driven1,double,driven1,chronological,11,double:driven1:w011,11,1,3,0.07425766675223855,0.1485153335044771
double:driven1,double,driven1,chronological,11,double:driven1:w011,12,1,4,0.27688470544114807,0.5537694108822961
double:driven1,double,driven1,chronological,11,double:driven1:w011,13,1,5,0.4426477542975533,0.8852955085951066
double:driven1,double,driven1,chronological,11,double:driven1:w011,14,1,6,0.5054120842109384,1.0108241684218768
double:driven1,double,driven1,chronological,11,double:driven1:w011,15,1,7,0.5830233664712381,1.1660467329424762
double:driven1,double,driven1,chronological,11,double:driven1:w011,16,2,0,0.7736447685388725,1.547289537077745
