anchor,event_index,gate,old_candidate,old_delta,new_candidate,new_delta,candidate_shift,lower_child_after_gate,lower_delta_after_gate,upper_child_after_gate,gates_crossed_this_event,silent_gates_before_event,processed_nonbase_gate_count,cohort
4000052208,1,41,4000052209,1,4000052219,11,10,4000052207,1,4000052219,11,10,11,sample
4000052208,2,1091,4000052219,11,4000052227,19,8,4000052201,7,4000052227,169,168,180,sample
4000053493,1,3,4000053495,2,4000053497,4,2,4000053493,0,4000053497,1,0,1,sample
4000053493,2,11,4000053497,4,4000053499,6,2,4000053493,0,4000053499,2,1,3,sample
4000053493,3,13,4000053499,6,4000053503,10,4,4000053493,0,4000053503,1,0,4,sample
4000053493,4,59,4000053503,10,4000053509,16,6,4000053493,0,4000053509,11,10,15,sample
4000053493,5,13049,4000053509,16,4000053511,18,2,4000053481,12,4000053511,1538,1537,1553,sample
4000054158,1,12401,4000054159,1,4000054169,11,10,4000054153,5,4000054169,1478,1477,1478,sample
4000054392,1,163,4000054393,1,4000054397,5,4,4000054391,1,4000054397,36,35,36,sample
4000054484,1,11,4000054487,3,4000054489,5,2,4000054483,1,4000054489,3,2,3,sample
4000054484,2,43,4000054489,5,4000054493,9,4,4000054483,1,4000054493,9,8,12,sample
4000054728,1,11,4000054729,1,4000054733,5,4,4000054727,1,4000054733,3,2,3,sample
4000055040,1,13441,4000055041,1,4000055107,67,66,4000055039,1,4000055107,1591,1590,1591,sample
4000057529,1,37,4000057531,2,4000057541,12,10,4000057519,10,4000057541,10,9,10,sample
4000057542,1,929,4000057543,1,4000057547,5,4,4000057541,1,4000057547,156,155,156,sample
4000058057,1,751,4000058059,2,4000058063,6,4,4000058039,18,4000058063,131,130,131,sample
4000058057,2,1061,4000058063,6,4000058071,14,8,4000058039,18,4000058071,45,44,176,sample
4000058674,1,5,4000058675,1,4000058677,3,2,4000058669,5,4000058677,2,1,2,sample
4000059067,1,3,4000059069,2,4000059071,4,2,4000059067,0,4000059071,1,0,1,sample
4000061101,1,3,4000061103,2,4000061105,4,2,4000061101,0,4000061105,1,0,1,sample
4000061101,2,5,4000061105,4,4000061111,10,6,4000061101,0,4000061111,1,0,2,sample
4000061101,3,43,4000061111,10,4000061113,12,2,4000061101,0,4000061113,10,9,12,sample
4000061488,1,541,4000061489,1,4000061497,9,8,4000061467,21,4000061497,98,97,98,sample
4000061488,2,3989,4000061497,9,4000061509,21,12,4000061467,21,4000061509,450,449,548,sample
4000062566,1,3,4000062567,1,4000062569,3,2,4000062565,1,4000062569,1,0,1,sample
4000062566,2,137,4000062569,3,4000062581,15,12,4000062559,7,4000062581,30,29,31,sample
4000062566,3,683,4000062581,15,4000062593,27,12,4000062559,7,4000062593,91,90,122,sample
4000063220,1,13,4000063223,3,4000063229,9,6,4000063219,1,4000063229,4,3,4,sample
4000063220,2,17,4000063229,9,4000063231,11,2,4000063219,1,4000063231,1,0,5,sample
4000063683,1,5,4000063685,2,4000063687,4,2,4000063681,2,4000063687,2,1,2,sample
4000063683,2,977,4000063687,4,4000063693,10,6,4000063679,4,4000063693,161,160,163,sample
4000063683,3,1103,4000063693,10,4000063721,38,28,4000063679,4,4000063721,20,19,183,sample
4000063683,4,19687,4000063721,38,4000063723,40,2,4000063679,4,4000063723,2043,2042,2226,sample
4000063683,5,59233,4000063723,40,4000063729,46,6,4000063679,4,4000063729,3762,3761,5988,sample
4000063914,1,5,4000063915,1,4000063919,5,4,4000063913,1,4000063919,2,1,2,sample
4000063914,2,13313,4000063919,5,4000063933,19,14,4000063871,43,4000063933,1577,1576,1579,sample
4000064301,1,593,4000064303,2,4000064311,10,8,4000064291,10,4000064311,106,105,106,sample
4000064301,2,3373,4000064311,10,4000064329,28,18,4000064291,10,4000064329,368,367,474,sample
4000064301,3,8747,4000064329,28,4000064347,46,18,4000064291,10,4000064347,615,614,1089,sample
4000064711,1,59,4000064713,2,4000064729,18,16,4000064701,10,4000064729,15,14,15,sample
4000064711,2,10601,4000064729,18,4000064741,30,12,4000064693,18,4000064741,1276,1275,1291,sample
4000064711,3,23971,4000064741,30,4000064777,66,36,4000064693,18,4000064777,1372,1371,2663,sample
4000064770,1,127,4000064771,1,4000064773,3,2,4000064741,29,4000064773,29,28,29,sample
4000064770,2,5953,4000064773,3,4000064777,7,4,4000064741,29,4000064777,750,749,779,sample
4000064847,1,11,4000064849,2,4000064851,4,2,4000064843,4,4000064851,3,2,3,sample
4000064847,2,19,4000064851,4,4000064857,10,6,4000064843,4,4000064857,3,2,6,sample
4000064847,3,37,4000064857,10,4000064863,16,6,4000064843,4,4000064863,4,3,10,sample
4000064847,4,9059,4000064863,16,4000064867,20,4,4000064839,8,4000064867,1114,1113,1124,sample
4000065865,1,113,4000065869,4,4000065871,6,2,4000065863,2,4000065871,28,27,28,sample
4000065865,2,1237,4000065871,6,4000065887,22,16,4000065863,2,4000065887,173,172,201,sample
4000065865,3,49003,4000065887,22,4000065917,52,30,4000065859,6,4000065917,4833,4832,5034,sample
4000066763,1,5,4000066765,2,4000066769,6,4,4000066759,4,4000066769,2,1,2,sample
4000066763,2,13933,4000066769,6,4000066783,20,14,4000066727,36,4000066783,1644,1643,1646,sample
4000066763,3,26237,4000066783,20,4000066813,50,30,4000066727,36,4000066813,1235,1234,2881,sample
4000066856,1,3,4000066857,1,4000066859,3,2,4000066855,1,4000066859,1,0,1,sample
4000066856,2,151,4000066859,3,4000066871,15,12,4000066853,3,4000066871,33,32,34,sample
4000066856,3,14561,4000066871,15,4000066879,23,8,4000066843,13,4000066879,1671,1670,1705,sample
4000066925,1,31,4000066927,2,4000066933,8,6,4000066921,4,4000066933,9,8,9,sample
4000066925,2,53,4000066933,8,4000066937,12,4,4000066921,4,4000066937,5,4,14,sample
4000066925,3,383,4000066937,12,4000066943,18,6,4000066913,12,4000066943,60,59,74,sample
4000066925,4,2237,4000066943,18,4000066951,26,8,4000066913,12,4000066951,256,255,330,sample
4000067751,1,11,4000067753,2,4000067759,8,6,4000067749,2,4000067759,3,2,3,sample
4000067751,2,29,4000067759,8,4000067761,10,2,4000067749,2,4000067761,5,4,8,sample
4000067751,3,7703,4000067761,10,4000067779,28,18,4000067711,40,4000067779,968,967,976,sample
4000068511,1,5,4000068515,4,4000068517,6,2,4000068511,0,4000068517,2,1,2,sample
4000068598,1,89,4000068599,1,4000068617,19,18,4000068587,11,4000068617,22,21,22,sample
4000068773,1,5,4000068775,2,4000068781,8,6,4000068773,0,4000068781,2,1,2,sample
4000068773,2,263,4000068781,8,4000068791,18,10,4000068769,4,4000068791,52,51,54,sample
4000068773,3,9377,4000068791,18,4000068797,24,6,4000068767,6,4000068797,1104,1103,1158,sample
4000068773,4,19031,4000068797,24,4000068817,44,20,4000068767,6,4000068817,1002,1001,2160,sample
4000070327,1,193,4000070329,2,4000070341,14,12,4000070317,10,4000070341,42,41,42,sample
4000070597,1,3,4000070601,4,4000070603,6,2,4000070597,0,4000070603,1,0,1,sample
4000070597,2,1669,4000070603,6,4000070609,12,6,4000070597,0,4000070609,260,259,261,sample
4000070828,1,3,4000070829,1,4000070831,3,2,4000070827,1,4000070831,1,0,1,sample
4000070828,2,38833,4000070831,3,4000070857,29,26,4000070821,7,4000070857,4088,4087,4089,sample
4000071499,1,3,4000071501,2,4000071503,4,2,4000071499,0,4000071503,1,0,1,sample
4000071499,2,977,4000071503,4,4000071511,12,8,4000071499,0,4000071511,162,161,163,sample
4000071700,1,31,4000071701,1,4000071707,7,6,4000071697,3,4000071707,9,8,9,sample
4000071700,2,283,4000071707,7,4000071709,9,2,4000071697,3,4000071709,50,49,59,sample
4000071771,1,1229,4000071773,2,4000071821,50,48,4000071743,28,4000071821,199,198,199,sample
4000072738,1,13,4000072739,1,4000072751,13,12,4000072733,5,4000072751,4,3,4,sample
4000073250,1,31,4000073251,1,4000073257,7,6,4000073243,7,4000073257,9,8,9,sample
4000073250,2,379,4000073257,7,4000073263,13,6,4000073243,7,4000073263,64,63,73,sample
4000074494,1,3,4000074495,1,4000074497,3,2,4000074493,1,4000074497,1,0,1,sample
4000075365,1,17,4000075367,2,4000075369,4,2,4000075363,2,4000075369,5,4,5,sample
4000075365,2,73,4000075369,4,4000075379,14,10,4000075363,2,4000075379,14,13,19,sample
4000075365,3,173,4000075379,14,4000075381,16,2,4000075327,38,4000075381,19,18,38,sample
4000075365,4,4349,4000075381,16,4000075393,28,12,4000075327,38,4000075393,554,553,592,sample
4000075424,1,3,4000075425,1,4000075427,3,2,4000075423,1,4000075427,1,0,1,sample
4000075424,2,61,4000075427,3,4000075433,9,6,4000075423,1,4000075433,15,14,16,sample
4000075481,1,31,4000075483,2,4000075487,6,4,4000075481,0,4000075487,9,8,9,sample
4000075481,2,677,4000075487,6,4000075489,8,2,4000075477,4,4000075489,112,111,121,sample
4000075481,3,37357,4000075489,8,4000075517,36,28,4000075477,4,4000075517,3832,3831,3953,sample
4000075762,1,29,4000075763,1,4000075769,7,6,4000075759,3,4000075769,8,7,8,sample
4000075762,2,4001,4000075769,7,4000075789,27,20,4000075759,3,4000075789,541,540,549,sample
4000075812,1,113,4000075813,1,4000075819,7,6,4000075801,11,4000075819,28,27,28,sample
4000075879,1,3,4000075881,2,4000075883,4,2,4000075879,0,4000075883,1,0,1,sample
4000075879,2,37,4000075883,4,4000075897,18,14,4000075873,6,4000075897,9,8,10,sample
4000075879,3,89,4000075897,18,4000075901,22,4,4000075873,6,4000075901,12,11,22,sample
4000076099,1,3,4000076103,4,4000076105,6,2,4000076099,0,4000076105,1,0,1,sample
4000076099,2,5,4000076105,6,4000076107,8,2,4000076099,0,4000076107,1,0,2,sample
4000076240,1,257,4000076243,3,4000076263,23,20,4000076239,1,4000076263,53,52,53,sample
4000076240,2,15641,4000076263,23,4000076273,33,10,4000076237,3,4000076273,1768,1767,1821,sample
4000077170,1,3,4000077171,1,4000077173,3,2,4000077169,1,4000077173,1,0,1,sample
4000077170,2,97,4000077173,3,4000077181,11,8,4000077167,3,4000077181,22,21,23,sample
4000077182,1,3,4000077183,1,4000077185,3,2,4000077181,1,4000077185,1,0,1,sample
4000077182,2,5,4000077185,3,4000077187,5,2,4000077181,1,4000077187,1,0,2,sample
4000077915,1,11,4000077917,2,4000077919,4,2,4000077913,2,4000077919,3,2,3,sample
4000078604,1,3,4000078605,1,4000078609,5,4,4000078603,1,4000078609,1,0,1,sample
4000078604,2,277,4000078609,5,4000078619,15,10,4000078601,3,4000078619,56,55,57,sample
4000078604,3,30269,4000078619,15,4000078651,47,32,4000078601,3,4000078651,3214,3213,3271,sample
4000079468,1,3,4000079469,1,4000079471,3,2,4000079467,1,4000079471,1,0,1,sample
4000079468,2,599,4000079471,3,4000079483,15,12,4000079467,1,4000079483,106,105,107,sample
4000079999,1,631,4000080001,2,4000080017,18,16,4000079999,0,4000080017,113,112,113,sample
4000079999,2,1931,4000080017,18,4000080043,44,26,4000079999,0,4000080043,179,178,292,sample
4000080011,1,19,4000080013,2,4000080017,6,4,4000080011,0,4000080017,6,5,6,sample
4000080011,2,1931,4000080017,6,4000080043,32,26,4000079999,12,4000080043,286,285,292,sample
4000080730,1,10847,4000080731,1,4000080743,13,12,4000080709,21,4000080743,1316,1315,1316,sample
4000081902,1,1973,4000081903,1,4000081907,5,4,4000081889,13,4000081907,296,295,296,sample
4000082340,1,10729,4000082341,1,4000082351,11,10,4000082323,17,4000082351,1306,1305,1306,sample
4000082340,2,12781,4000082351,11,4000082389,49,38,4000082323,17,4000082389,216,215,1522,sample
4000083291,1,30781,4000083293,2,4000083317,26,24,4000083259,32,4000083317,3317,3316,3317,sample
4000083328,1,11,4000083329,1,4000083331,3,2,4000083323,5,4000083331,3,2,3,sample
4000083529,1,3,4000083531,2,4000083533,4,2,4000083529,0,4000083533,1,0,1,sample
4000083529,2,41,4000083533,4,4000083539,10,6,4000083523,6,4000083539,10,9,11,sample
4000083529,3,1613,4000083539,10,4000083541,12,2,4000083517,12,4000083541,242,241,253,sample
4000083529,4,54091,4000083541,12,4000083569,40,28,4000083517,12,4000083569,5253,5252,5506,sample
4000083529,5,56207,4000083569,40,4000083583,54,14,4000083517,12,4000083583,194,193,5700,sample
4000083558,1,131,4000083559,1,4000083569,11,10,4000083553,5,4000083569,30,29,30,sample
4000083558,2,56207,4000083569,11,4000083583,25,14,4000083517,41,4000083583,5670,5669,5700,sample
4000084013,1,5,4000084015,2,4000084019,6,4,4000084013,0,4000084019,2,1,2,sample
4000084013,2,241,4000084019,6,4000084021,8,2,4000084013,0,4000084021,49,48,51,sample
4000084013,3,971,4000084021,8,4000084027,14,6,4000084013,0,4000084027,111,110,162,sample
4000084066,1,269,4000084069,3,4000084087,21,18,4000084063,3,4000084087,55,54,55,sample
4000084089,1,349,4000084091,2,4000084103,14,12,4000084087,2,4000084103,68,67,68,sample
4000085008,1,41,4000085009,1,4000085017,9,8,4000085003,5,4000085017,11,10,11,sample
4000085008,2,2917,4000085017,9,4000085027,19,10,4000085003,5,4000085027,409,408,420,sample
4000085771,1,449,4000085773,2,4000085783,12,10,4000085767,4,4000085783,85,84,85,sample
4000086020,1,3,4000086021,1,4000086023,3,2,4000086019,1,4000086023,1,0,1,sample
4000086020,2,31,4000086023,3,4000086031,11,8,4000086019,1,4000086031,8,7,9,sample
4000086020,3,557,4000086031,11,4000086047,27,16,4000086019,1,4000086047,91,90,100,sample
4000086020,4,2531,4000086047,27,4000086049,29,2,4000086019,1,4000086049,268,267,368,sample
4000086283,1,3,4000086285,2,4000086287,4,2,4000086283,0,4000086287,1,0,1,sample
4000086283,2,563,4000086287,4,4000086289,6,2,4000086269,14,4000086289,100,99,101,sample
4000086283,3,32561,4000086289,6,4000086323,40,34,4000086263,20,4000086323,3390,3389,3491,sample
4000086807,1,1429,4000086809,2,4000086847,40,38,4000086803,4,4000086847,224,223,224,sample
4000086807,2,41603,4000086847,40,4000086889,82,42,4000086799,8,4000086889,4124,4123,4348,sample
4000087266,1,11,4000087267,1,4000087271,5,4,4000087261,5,4000087271,3,2,3,sample
4000087266,2,19,4000087271,5,4000087277,11,6,4000087261,5,4000087277,3,2,6,sample
4000087266,3,37847,4000087277,11,4000087283,17,6,4000087249,17,4000087283,3994,3993,4000,sample
4000087859,1,3,4000087863,4,4000087865,6,2,4000087859,0,4000087865,1,0,1,sample
4000087859,2,5,4000087865,6,4000087867,8,2,4000087859,0,4000087867,1,0,2,sample
4000088022,1,593,4000088023,1,4000088039,17,16,4000088021,1,4000088039,106,105,106,sample
4000088022,2,10093,4000088039,17,4000088047,25,8,4000088009,13,4000088047,1131,1130,1237,sample
4000088329,1,3,4000088331,2,4000088333,4,2,4000088329,0,4000088333,1,0,1,sample
4000088450,1,3,4000088451,1,4000088453,3,2,4000088447,3,4000088453,1,0,1,sample
4000088450,2,41,4000088453,3,4000088459,9,6,4000088437,13,4000088459,10,9,11,sample
4000088450,3,43,4000088459,9,4000088461,11,2,4000088437,13,4000088461,1,0,12,sample
4000088493,1,5,4000088495,2,4000088497,4,2,4000088489,4,4000088497,2,1,2,sample
4000088493,2,52757,4000088497,4,4000088507,14,10,4000088489,4,4000088507,5382,5381,5384,sample
4000088716,1,43,4000088717,1,4000088731,15,14,4000088713,3,4000088731,12,11,12,sample
4000088716,2,5939,4000088731,15,4000088761,45,30,4000088683,33,4000088761,766,765,778,sample
4000088722,1,23,4000088723,1,4000088731,9,8,4000088717,5,4000088731,7,6,7,sample
4000088722,2,5939,4000088731,9,4000088761,39,30,4000088683,39,4000088761,771,770,778,sample
4000089509,1,11,4000089511,2,4000089517,8,6,4000089509,0,4000089517,3,2,3,sample
4000091021,1,23,4000091023,2,4000091027,6,4,4000091021,0,4000091027,7,6,7,sample
4000091021,2,59,4000091027,6,4000091047,26,20,4000091021,0,4000091047,8,7,15,sample
4000091021,3,109,4000091047,26,4000091057,36,10,4000091021,0,4000091057,12,11,27,sample
4000091021,4,12791,4000091057,36,4000091089,68,32,4000091009,12,4000091089,1496,1495,1523,sample
4000091224,1,5,4000091225,1,4000091227,3,2,4000091219,5,4000091227,2,1,2,sample
4000091224,2,11,4000091227,3,4000091231,7,4,4000091219,5,4000091231,1,0,3,sample
4000091224,3,31,4000091231,7,4000091233,9,2,4000091219,5,4000091233,6,5,9,sample
4000091224,4,967,4000091233,9,4000091237,13,4,4000091219,5,4000091237,152,151,161,sample
4000091224,5,2879,4000091237,13,4000091243,19,6,4000091219,5,4000091243,254,253,415,sample
4000091224,6,3457,4000091243,19,4000091257,33,14,4000091219,5,4000091257,66,65,481,sample
4000091411,1,19,4000091413,2,4000091419,8,6,4000091411,0,4000091419,6,5,6,sample
4000091411,2,53,4000091419,8,4000091429,18,10,4000091411,0,4000091429,8,7,14,sample
4000091411,3,73,4000091429,18,4000091441,30,12,4000091411,0,4000091441,5,4,19,sample
4000091411,4,127,4000091441,30,4000091443,32,2,4000091411,0,4000091443,10,9,29,sample
4000091411,5,16189,4000091443,32,4000091453,42,10,4000091411,0,4000091453,1851,1850,1880,sample
4000091624,1,3,4000091625,1,4000091629,5,4,4000091623,1,4000091629,1,0,1,sample
4000091624,2,829,4000091629,5,4000091647,23,18,4000091611,13,4000091647,142,141,143,sample
4000091668,1,433,4000091671,3,4000091677,9,6,4000091659,9,4000091677,82,81,82,sample
4000091668,2,60449,4000091677,9,4000091707,39,30,4000091657,11,4000091707,6013,6012,6095,sample
4000093203,1,5,4000093205,2,4000093207,4,2,4000093201,2,4000093207,2,1,2,sample
4000093203,2,11,4000093207,4,4000093211,8,4,4000093201,2,4000093211,1,0,3,sample
4000093203,3,71,4000093211,8,4000093213,10,2,4000093193,10,4000093213,15,14,18,sample
4000093235,1,3,4000093239,4,4000093241,6,2,4000093235,0,4000093241,1,0,1,sample
4000093242,1,107,4000093243,1,4000093247,5,4,4000093241,1,4000093247,26,25,26,sample
4000093242,2,5869,4000093247,5,4000093261,19,14,4000093241,1,4000093261,745,744,771,sample
4000093242,3,20809,4000093261,19,4000093267,25,6,4000093241,1,4000093267,1571,1570,2342,sample
4000093478,1,3,4000093479,1,4000093481,3,2,4000093477,1,4000093481,1,0,1,sample
4000093478,2,16349,4000093481,3,4000093501,23,20,4000093459,19,4000093501,1893,1892,1894,sample
4000095104,1,3,4000095105,1,4000095107,3,2,4000095103,1,4000095107,1,0,1,sample
4000095116,1,3,4000095117,1,4000095119,3,2,4000095115,1,4000095119,1,0,1,sample
4000095116,2,4133,4000095119,3,4000095133,17,14,4000095109,7,4000095133,566,565,567,sample
4000095116,3,5021,4000095133,17,4000095149,33,16,4000095109,7,4000095149,104,103,671,sample
4000095418,1,37,4000095419,1,4000095431,13,12,4000095413,5,4000095431,10,9,10,sample
4000096348,1,79,4000096349,1,4000096357,9,8,4000096343,5,4000096357,20,19,20,sample
4000096998,1,19,4000096999,1,4000097009,11,10,4000096993,5,4000097009,6,5,6,sample
4000096998,2,47,4000097009,11,4000097011,13,2,4000096993,5,4000097011,7,6,13,sample
4000096998,3,1039,4000097011,13,4000097027,29,16,4000096993,5,4000097027,160,159,173,sample
4000097215,1,3,4000097217,2,4000097219,4,2,4000097215,0,4000097219,1,0,1,sample
4000097215,2,727,4000097219,4,4000097221,6,2,4000097207,8,4000097221,126,125,127,sample
4000097718,1,41,4000097719,1,4000097723,5,4,4000097711,7,4000097723,11,10,11,sample
4000097718,2,5591,4000097723,5,4000097729,11,6,4000097681,37,4000097729,725,724,736,sample
4000098550,1,149,4000098551,1,4000098559,9,8,4000098541,9,4000098559,33,32,33,sample
4000098550,2,307,4000098559,9,4000098563,13,4,4000098541,9,4000098563,28,27,61,sample
4000099375,1,3,4000099377,2,4000099379,4,2,4000099375,0,4000099379,1,0,1,sample
4000100678,1,3,4000100679,1,4000100681,3,2,4000100677,1,4000100681,1,0,1,sample
4000100678,2,61,4000100681,3,4000100693,15,12,4000100677,1,4000100693,15,14,16,sample
4000100678,3,7121,4000100693,15,4000100701,23,8,4000100677,1,4000100701,894,893,910,sample
4000100966,1,3,4000100967,1,4000100969,3,2,4000100963,3,4000100969,1,0,1,sample
4000100966,2,17,4000100969,3,4000100971,5,2,4000100963,3,4000100971,4,3,5,sample
4000100966,3,311,4000100971,5,4000100977,11,6,4000100963,3,4000100977,57,56,62,sample
4000100966,4,521,4000100977,11,4000100981,15,4,4000100963,3,4000100981,34,33,96,sample
4000101312,1,13,4000101313,1,4000101317,5,4,4000101311,1,4000101317,4,3,4,sample
4000101312,2,2953,4000101317,5,4000101319,7,2,4000101311,1,4000101319,419,418,423,sample
4000102115,1,11,4000102117,2,4000102121,6,4,4000102111,4,4000102121,3,2,3,sample
4000103624,1,13,4000103627,3,4000103629,5,2,4000103623,1,4000103629,4,3,4,sample
4000103695,1,3,4000103697,2,4000103699,4,2,4000103693,2,4000103699,1,0,1,sample
4000103695,2,1031,4000103699,4,4000103711,16,12,4000103677,18,4000103711,170,169,171,sample
4000104037,1,3,4000104039,2,4000104041,4,2,4000104037,0,4000104041,1,0,1,sample
